name,address,rating,reviews_count,price_range,lat,lon,district,village,regency,type,phone,website,opening_hours,opening_hours_weekly,maps_link,search_query,scraped_at,coordinate_source,precision_score
Angkringan Bandara YIA,"4326+X2M, YIA) Yogyakarta International Airport, Kepek, Temon Wetan, Temon, Kulon Progo Regency, Special Region of Yogyakarta 55654",4.0,13,Rp 25–75 rb per orang,-7.897537,110.0600491,Glagah,Jalan Daendels,Kulonprogo,Traditional,,,,{},https://www.google.com/maps/place/Angkringan+Bandara+YIA/data=!4m7!3m6!1s0x2e7ae38f586c92db:0xb5fcec3054f969a6!8m2!3d-7.897537!4d110.0600491!16s%2Fg%2F11k8d4fkx0!19sChIJ25JsWI_jei4Rpmn5VDDs_LU?authuser=0&hl=id&rclk=1,Bar buat nugas dekat yogyakarta international airport,2025-08-28T22:31:44.605293,extract_from_url,0.9
Alun-Alun Kidul Yogyakarta,"Patehan, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55133",4.7,16302,,-7.8118782,110.3632054,Yogyakarta,Malioboro,Yogyakarta,Modern,,,Buka 24 jam,"{'Kamis': 'Buka 24 jam', 'Jumat': 'Buka 24 jam', 'Sabtu': 'Buka 24 jam', 'Minggu': 'Buka 24 jam', 'Senin': 'Buka 24 jam', 'Selasa': 'Buka 24 jam', 'Rabu': 'Buka 24 jam'}",https://www.google.com/maps/place/Alun-Alun+Kidul+Yogyakarta/data=!4m7!3m6!1s0x2e7a5739525ede4d:0x1759713f6a304135!8m2!3d-7.8118782!4d110.3632054!16s%2Fg%2F11hdq9v6s5!19sChIJTd5eUjlXei4RNUEwaj9xWRc?authuser=0&hl=id&rclk=1,Bar buka 24 jam dekat alun alun kidul,2025-08-28T22:33:18.124211,extract_from_url,0.9
SUNSET ALKID (SUNSET COFFE & EATERY ALUN ALUN KIDUL),Stan Kopi · Jl. Alun Alun Kidul,4.9,29,Rp 1–25.000 per orang,-7.8112828,110.3636926,Yogyakarta,Malioboro,Yogyakarta,Modern,0811-2700-0707,,Buka ⋅ Tutup pukul 00.00,"{'Kamis': '15.00–00.00', 'Jumat': '15.00–00.00', 'Sabtu': '15.00–00.00', 'Minggu': '15.00–00.00', 'Senin': '15.00–00.00', 'Selasa': '15.00–00.00', 'Rabu': '15.00–00.00'}",https://www.google.com/maps/place/SUNSET+ALKID+%28SUNSET+COFFE+%26+EATERY+ALUN+ALUN+KIDUL%29/data=!4m7!3m6!1s0x2e7a57e1a68c72eb:0xc5b996b46d3027c3!8m2!3d-7.8112828!4d110.3636926!16s%2Fg%2F11y49xc2d9!19sChIJ63KMpuFXei4RwycwbbSWucU?authuser=0&hl=id&rclk=1,Bar buka 24 jam dekat alun alun kidul,2025-08-28T22:33:18.399812,extract_from_url,0.9
Ronde mas budi,"59Q7+5HF, Panembahan, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55133",4.8,6,,-7.8120524,110.3639093,Yogyakarta,Malioboro,Yogyakarta,Modern,0896-5483-15622,,Buka ⋅ Tutup pukul 01.00,"{'Kamis': '19.00–01.00', 'Jumat': '19.00–01.00', 'Sabtu': '19.00–01.00', 'Minggu': '19.00–01.00', 'Senin': '19.00–01.00', 'Selasa': '19.00–01.00', 'Rabu': '19.00–01.00'}",https://www.google.com/maps/place/Ronde+mas+budi/data=!4m7!3m6!1s0x2e7a579728ef19f9:0x4064c541c4c39fd2!8m2!3d-7.8120524!4d110.3639093!16s%2Fg%2F11d_wm3q_d!19sChIJ-RnvKJdXei4R0p_DxEHFZEA?authuser=0&hl=id&rclk=1,Bar buka 24 jam dekat alun alun kidul,2025-08-28T22:33:19.103426,extract_from_url,0.9
Yucca Pool Bar & Lounge,Lounge · Jl. Dagen,4.7,220,,-7.7934922,110.3629201,Jetis,Bumijo,Yogyakarta,Modern,(0274) 6429888,http://fosiahotels.com/,Segera tutup ⋅ 23.00 ⋅ Buka Jum pukul 08.00,"{'Kamis': '08.00–23.00', 'Jumat': '08.00–23.00', 'Sabtu': '08.00–23.00', 'Minggu': '08.00–23.00', 'Senin': '08.00–23.00', 'Selasa': '08.00–23.00', 'Rabu': '08.00–23.00'}",https://www.google.com/maps/place/Yucca+Pool+Bar+%26+Lounge/data=!4m7!3m6!1s0x2e7a5826fd2c4c65:0x2818c4f5b43250b3!8m2!3d-7.7934922!4d110.3629201!16s%2Fg%2F11gc9n9cf4!19sChIJZUws_SZYei4Rs1AytPXEGCg?authuser=0&hl=id&rclk=1,Bar buka 24 jam dekat alun alun utara,2025-08-28T22:34:08.374627,extract_from_url,0.9
Singgahku Coffee & Eatery,Lounge ·  · Jl. Ps. Kembang No.49,5.0,38,Rp 25–50 rb per orang,-7.7902614,110.3631676,Jetis,Bumijo,Yogyakarta,Coffee Shop,0851-7986-5442,,Buka 24 jam,"{'Kamis': 'Buka 24 jam', 'Jumat': 'Buka 24 jam', 'Sabtu': 'Buka 24 jam', 'Minggu': 'Buka 24 jam', 'Senin': 'Buka 24 jam', 'Selasa': 'Buka 24 jam', 'Rabu': 'Buka 24 jam'}",https://www.google.com/maps/place/Singgahku+Coffee+%26+Eatery/data=!4m7!3m6!1s0x2e7a590056ea079d:0x648569c9befb089b!8m2!3d-7.7902614!4d110.3631676!16s%2Fg%2F11vx4t0w20!19sChIJnQfqVgBZei4Rmwj7vslphWQ?authuser=0&hl=id&rclk=1,Bar buka 24 jam dekat alun alun utara,2025-08-28T22:34:08.443792,extract_from_url,0.9
Neo Sky Lounge,Lounge ·  · Jl. Ps. Kembang No.21,4.6,156,,-7.7901667,110.3646806,Jetis,Bumijo,Yogyakarta,Modern,(0274) 511999,,Segera tutup ⋅ 23.00 ⋅ Buka Jum pukul 16.00,"{'Kamis': '16.00–23.00', 'Jumat': '16.00–23.00', 'Sabtu': '16.00–23.00', 'Minggu': '16.00–23.00', 'Senin': '16.00–23.00', 'Selasa': '16.00–23.00', 'Rabu': '16.00–23.00'}",https://www.google.com/maps/place/Neo+Sky+Lounge/data=!4m7!3m6!1s0x2e7a5825c3a7d505:0x2fc1ade0521fc045!8m2!3d-7.7901667!4d110.3646806!16s%2Fg%2F11gbx9ty4_!19sChIJBdWnwyVYei4RRcAfUuCtwS8?authuser=0&hl=id&rclk=1,Bar buka 24 jam dekat alun alun utara,2025-08-28T22:34:08.606963,extract_from_url,0.9
Happy Puppy Jogjatronik,"Bar Karaoke · Jogjatronik Mall, Jl. Brigjen Katamso No.75-77 Lantai Roof",4.8,9427,Rp 25–50 rb per orang,-7.8059856,110.3695566,Yogyakarta,Malioboro,Yogyakarta,Modern,0895-6005-59988,http://www.happy-puppy.co.id/,Buka ⋅ Tutup pukul 02.00,"{'Kamis': '11.00–02.00', 'Jumat': '11.00–02.00', 'Sabtu': '11.00–02.00', 'Minggu': '11.00–02.00', 'Senin': '11.00–02.00', 'Selasa': '11.00–02.00', 'Rabu': '11.00–02.00'}",https://www.google.com/maps/place/Happy+Puppy+Jogjatronik/data=!4m7!3m6!1s0x2e7a579a2b9ebe59:0x4a7c133e8276745d!8m2!3d-7.8059856!4d110.3695566!16s%2Fg%2F1vcvln61!19sChIJWb6eK5pXei4RXXR2gj4TfEo?authuser=0&hl=id&rclk=1,Bar buka 24 jam dekat alun alun utara,2025-08-28T22:34:08.697916,extract_from_url,0.9
Pendopo Lawas,Kafe ·  · Jl. Alun-Alun Utara,4.4,12498,Rp 25–50 rb per orang,-7.8043467,110.3656442,Yogyakarta,Malioboro,Yogyakarta,Modern,0816-904-572,,Buka ⋅ Tutup pukul 00.30,"{'Kamis': '17.00–00.30', 'Jumat': '17.00–00.30', 'Sabtu': '17.00–00.30', 'Minggu': '17.00–00.30', 'Senin': '17.00–00.30', 'Selasa': '17.00–00.30', 'Rabu': '17.00–00.30'}",https://www.google.com/maps/place/Pendopo+Lawas/data=!4m7!3m6!1s0x2e7a578f90956643:0xdf68727f1409929d!8m2!3d-7.8043467!4d110.3656442!16s%2Fg%2F11c1ws1zng!19sChIJQ2aVkI9Xei4RnZIJFH9yaN8?authuser=0&hl=id&rclk=1,Bar buka 24 jam dekat alun alun utara,2025-08-28T22:34:08.705272,extract_from_url,0.9
QUEEN BAR JOGJA,Bar · Jl. Laksda Adisucipto No.163,4.4,57,,-7.7828203,110.3942322,Catur Tunggal,Papringan,Sleman,Modern,0812-7192-2323,,Buka ⋅ Tutup pukul 03.00,"{'Kamis': '21.00–03.00', 'Jumat': '21.00–03.00', 'Sabtu': '21.00–03.00', 'Minggu': '21.00–03.00', 'Senin': '21.00–03.00', 'Selasa': '21.00–03.00', 'Rabu': '21.00–03.00'}",https://www.google.com/maps/place/QUEEN+BAR+JOGJA/data=!4m7!3m6!1s0x2e7a5900371fd4af:0x9852e2aab111e03e!8m2!3d-7.7828203!4d110.3942322!16s%2Fg%2F11y6kdhbx6!19sChIJr9QfNwBZei4RPuARsariUpg?authuser=0&hl=id&rclk=1,Bar buka 24 jam dekat ambarukmo plaza,2025-08-28T22:35:36.364415,extract_from_url,0.9
Mucho Drinks and Bites,Bar & Grill · Gg. Melon No.12,4.6,203,Rp 50–75 rb per orang,-7.776288,110.4033156,Sleman,Sleman,Sleman,Modern,0819-0428-8189,,Buka ⋅ Tutup pukul 02.00,"{'Kamis': '18.00–02.00', 'Jumat': 'Tutup', 'Sabtu': 'Tutup', 'Minggu': '18.00–02.00', 'Senin': '18.00–02.00', 'Selasa': '18.00–02.00', 'Rabu': '18.00–02.00'}",https://www.google.com/maps/place/Mucho+Drinks+and+Bites/data=!4m7!3m6!1s0x2e7a59c00ae7dfed:0x41f9380ed03b73e2!8m2!3d-7.776288!4d110.4033156!16s%2Fg%2F11ft_7cnth!19sChIJ7d_nCsBZei4R4nM70A44-UE?authuser=0&hl=id&rclk=1,Bar buka 24 jam dekat ambarukmo plaza,2025-08-28T22:35:37.866261,extract_from_url,0.9
ST. Bier Bar And Kitchen,Bar ·  · Jl. Perumnas No.83,4.4,1711,$$,-7.772868,110.40472,Sleman,Sleman,Sleman,Modern,0877-8383-8800,,Buka ⋅ Tutup pukul 03.00,"{'Kamis': '20.00–03.00', 'Jumat': '20.00–03.00', 'Sabtu': '20.00–03.00', 'Minggu': '20.00–03.00', 'Senin': '20.00–03.00', 'Selasa': '20.00–03.00', 'Rabu': '20.00–03.00'}",https://www.google.com/maps/place/ST.+Bier+Bar+And+Kitchen/data=!4m7!3m6!1s0x2e7a59952527715b:0x73f676de20b020cd!8m2!3d-7.772868!4d110.40472!16s%2Fg%2F11c60j3z4f!19sChIJW3EnJZVZei4RzSCwIN529nM?authuser=0&hl=id&rclk=1,Bar buka 24 jam dekat ambarukmo plaza,2025-08-28T22:35:39.452072,extract_from_url,0.9
SamaZana Restaurant,"Restoran ·  · Royal Ambarrukmo Yogyakarta, Jl. Laksda Adisucipto No.81",4.7,302,Rp 250.000+ per orang,-7.7823033,110.4032781,Catur Tunggal,Ambarukmo,Sleman,Cafe & Restaurant,(0274) 488488,http://www.royalambarrukmo.com/,Segera tutup ⋅ 23.00 ⋅ Buka Jum pukul 06.00,"{'Kamis': '06.00–23.00', 'Jumat': '06.00–23.00', 'Sabtu': '06.00–23.00', 'Minggu': '06.00–23.00', 'Senin': '06.00–23.00', 'Selasa': '06.00–23.00', 'Rabu': '06.00–23.00'}",https://www.google.com/maps/place/SamaZana+Restaurant/data=!4m7!3m6!1s0x2e7a59e87aae1f03:0x1678b0e3de78f9f!8m2!3d-7.7823033!4d110.4032781!16s%2Fg%2F11cs254qyn!19sChIJAx-ueuhZei4Rn4_nPQ6LZwE?authuser=0&hl=id&rclk=1,Bar buka 24 jam dekat ambarukmo plaza,2025-08-28T22:35:38.071585,extract_from_url,0.9
The Bahamas,"40, Changkat Bukit Bintang, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",4.8,236,RM 40–60 per orang,3.14766,101.70801,Bukit Bintang,Changkat Bukit Bintang,Kuala Lumpur,Modern,,https://www.facebook.com/profile.php?id=61559510853117,Buka ⋅ Tutup pukul 02.00,"{'Kamis': '14.00–02.00', 'Jumat': '14.00–02.00', 'Sabtu': '14.00–02.00', 'Minggu\n(Hari Merdeka)': '14.00–02.00\nJam buka dapat berbeda', 'Senin\n(Hari Merdeka (Libur Khusus))': '14.00–02.00\nJam buka dapat berbeda', 'Selasa': '14.00–02.00', 'Rabu': '14.00–02.00'}",https://www.google.com/maps/place/The+Bahamas/data=!4m7!3m6!1s0x31cc378fa1be6a5b:0xcc1e6bc182d404b5!8m2!3d3.14766!4d101.70801!16s%2Fg%2F11s3wsxy4d!19sChIJW2q-oY83zDERtQTUgsFrHsw?authuser=0&hl=id&rclk=1,Bar buka 24 jam dekat bukit bintang,2025-08-28T22:42:42.173114,extract_from_url,0.9
Rock Bottom Changkat,"42, Changkat Bukit Bintang, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",4.1,757,$$,3.1475721,101.7080395,Bukit Bintang,Changkat Bukit Bintang,Kuala Lumpur,Modern,+60 11-6172 9892,http://www.theolivetreegroup.com/,Buka ⋅ Tutup pukul 02.30,"{'Kamis': '15.00–02.30', 'Jumat': '15.00–02.30', 'Sabtu': '15.00–02.30', 'Minggu\n(Hari Merdeka)': '15.00–02.30\nJam buka dapat berbeda', 'Senin\n(Hari Merdeka (Libur Khusus))': '15.00–02.30\nJam buka dapat berbeda', 'Selasa': '15.00–02.30', 'Rabu': '15.00–02.30'}",https://www.google.com/maps/place/Rock+Bottom+Changkat/data=!4m7!3m6!1s0x31cc362a14f950a1:0xbf045aefb1bc123b!8m2!3d3.1475721!4d101.7080395!16s%2Fg%2F11cmkyj113!19sChIJoVD5FCo2zDEROxK8se9aBL8?authuser=0&hl=id&rclk=1,Bar buka 24 jam dekat bukit bintang,2025-08-28T22:42:43.479351,extract_from_url,0.9
Gypsy Bar,"33, Changkat Bukit Bintang, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",4.1,377,$$,3.1475262,101.7075556,Bukit Bintang,Changkat Bukit Bintang,Kuala Lumpur,Modern,+60 3-2145 6380,http://www.gypsywinebar.com/,Buka ⋅ Tutup pukul 03.00,"{'Kamis': '16.00–03.00', 'Jumat': '16.00–03.00', 'Sabtu': '16.00–03.00', 'Minggu\n(Hari Merdeka)': '16.00–03.00\nJam buka dapat berbeda', 'Senin\n(Hari Merdeka (Libur Khusus))': '16.00–03.00\nJam buka dapat berbeda', 'Selasa': '16.00–03.00', 'Rabu': '16.00–03.00'}",https://www.google.com/maps/place/Gypsy+Bar/data=!4m7!3m6!1s0x31cc362a12833053:0xc0c0dd5002cc2277!8m2!3d3.1475262!4d101.7075556!16s%2Fg%2F1tcv3tp5!19sChIJUzCDEio2zDERdyLMAlDdwMA?authuser=0&hl=id&rclk=1,Bar buka 24 jam dekat bukit bintang,2025-08-28T22:42:45.544465,extract_from_url,0.9
Ki jungkung marcuet,"3MJ5+9JM, Sokoliman II, Bejiharjo, Kec. Karangmojo, Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta 55891",5.0,1,,-7.9190304,110.6590406,Wonosari,Wonosari,Gunung Kidul,Modern,0822-2995-8855,,Buka 24 jam,"{'Kamis': 'Buka 24 jam', 'Jumat': 'Buka 24 jam', 'Sabtu': 'Buka 24 jam', 'Minggu': 'Buka 24 jam', 'Senin': 'Buka 24 jam', 'Selasa': 'Buka 24 jam', 'Rabu': 'Buka 24 jam'}",https://www.google.com/maps/place/Ki+jungkung+marcuet/data=!4m7!3m6!1s0x2e7a4bbc8ca07357:0x7e62743f3d7b8895!8m2!3d-7.9190304!4d110.6590406!16s%2Fg%2F11j8mdl759!19sChIJV3OgjLxLei4RlYh7PT90Yn4?authuser=0&hl=id&rclk=1,Bar buka 24 jam dekat goa pindul,2025-08-28T22:44:06.389474,extract_from_url,0.9
pamungkas home,"Sumberejo, Karangmojo, Kec. Karangmojo, Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta 55891",4.5,2,,-7.9412054,110.6878652,Wonosari,Wonosari,Gunung Kidul,Modern,,,Buka 24 jam,"{'Kamis': 'Buka 24 jam', 'Jumat': 'Buka 24 jam', 'Sabtu': 'Buka 24 jam', 'Minggu': 'Buka 24 jam', 'Senin': 'Buka 24 jam', 'Selasa': 'Buka 24 jam', 'Rabu': 'Buka 24 jam'}",https://www.google.com/maps/place/pamungkas+home/data=!4m7!3m6!1s0x2e7a4bd5e96b2c29:0x90786f32a4580d1e!8m2!3d-7.9412054!4d110.6878652!16s%2Fg%2F11v0k_mj9p!19sChIJKSxr6dVLei4RHg1YpDJveJA?authuser=0&hl=id&rclk=1,Bar buka 24 jam dekat goa pindul,2025-08-28T22:44:06.636872,extract_from_url,0.9
Warung Pop Ice DKW,"Bar · 3H9F+7RW, Jl. Logandeng Piyaman",5.0,1,,-7.9317528,110.5745769,Wonosari,Wonosari,Gunung Kidul,Traditional,,,Buka 24 jam,"{'Kamis': 'Buka 24 jam', 'Jumat': 'Buka 24 jam', 'Sabtu': 'Buka 24 jam', 'Minggu': 'Buka 24 jam', 'Senin': 'Buka 24 jam', 'Selasa': 'Buka 24 jam', 'Rabu': 'Buka 24 jam'}",https://www.google.com/maps/place/Warung+Pop+Ice+DKW/data=!4m7!3m6!1s0x2e7a4db021781b59:0xc1d77a67437abdb7!8m2!3d-7.9317528!4d110.5745769!16s%2Fg%2F11m_h0vvp2!19sChIJWRt4IbBNei4Rt716Q2d618E?authuser=0&hl=id&rclk=1,Bar buka 24 jam dekat goa pindul,2025-08-28T22:44:07.270711,extract_from_url,0.9
Gang Buntu Garage,"5P7J+M99, Kare, Sumberejo, Kec. Semin, Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta",5.0,6,,-7.8357671,110.7312293,Sumberrejo,,Gunungkidul,Modern,0877-3977-6645,,Buka 24 jam,"{'Kamis': 'Buka 24 jam', 'Jumat': 'Buka 24 jam', 'Sabtu': 'Buka 24 jam', 'Minggu': 'Buka 24 jam', 'Senin': 'Buka 24 jam', 'Selasa': 'Buka 24 jam', 'Rabu': 'Buka 24 jam'}",https://www.google.com/maps/place/Gang+Buntu+Garage/data=!4m7!3m6!1s0x2e7a376b93cde39f:0x34618e6be939b4b5!8m2!3d-7.8357671!4d110.7312293!16s%2Fg%2F11k584c4ft!19sChIJn-PNk2s3ei4RtbQ56WuOYTQ?authuser=0&hl=id&rclk=1,Bar buka 24 jam dekat goa pindul,2025-08-28T22:44:06.673645,extract_from_url,0.9
OMAHE BOS CHRISTO,"WCXH+39H, Unnamed Road, Tungu, Girimulyo, Kec. Panggang, Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta 55872",5.0,2,,-8.0523108,110.4284693,Girimulyo,,Gunungkidul,Modern,0822-8717-6517,,Buka 24 jam,"{'Kamis': 'Buka 24 jam', 'Jumat': 'Buka 24 jam', 'Sabtu': 'Buka 24 jam', 'Minggu': 'Buka 24 jam', 'Senin': 'Buka 24 jam', 'Selasa': 'Buka 24 jam', 'Rabu': 'Buka 24 jam'}",https://www.google.com/maps/place/OMAHE+BOS+CHRISTO/data=!4m7!3m6!1s0x2e7baf99c1e29e9d:0x596c9192f152ac08!8m2!3d-8.0523108!4d110.4284693!16s%2Fg%2F11r_wdqsy4!19sChIJnZ7iwZmvey4RCKxS8ZKRbFk?authuser=0&hl=id&rclk=1,Bar buka 24 jam dekat goa pindul,2025-08-28T22:44:07.528267,extract_from_url,0.9
Rio Club House,"2GGX+JMQ, Toboyo Timur, Plembutan, Kec. Playen, Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta",0.0,0,,-7.9734165,110.5492496,Plembutan,,Gunungkidul,Modern,,,Buka 24 jam,"{'Kamis': 'Buka 24 jam', 'Jumat': 'Buka 24 jam', 'Sabtu': 'Buka 24 jam', 'Minggu': 'Buka 24 jam', 'Senin': 'Buka 24 jam', 'Selasa': 'Buka 24 jam', 'Rabu': 'Buka 24 jam'}",https://www.google.com/maps/place/Rio+Club+House/data=!4m7!3m6!1s0x2e7bb3f701c389c1:0xae2c99e961446755!8m2!3d-7.9734165!4d110.5492496!16s%2Fg%2F11sb5pbxhq!19sChIJwYnDAfezey4RVWdEYemZLK4?authuser=0&hl=id&rclk=1,Bar buka 24 jam dekat goa pindul,2025-08-28T22:44:07.515062,extract_from_url,0.9
Happy Puppy Yogyakarta Seturan,Karaoke bar ·  · Jl. Plaza Seturan Jl. Seturan Raya Blok B,4.8,2413,Rp 25–50K per person,-7.771888,110.4086018,Sleman,Sleman,Sleman,Modern,"
(0274) 486996",https://www.happy-puppy.co.id/,11.00 am–2.00 am,"{'Thursday': '11.00\u202fam–2.00\u202fam', 'Friday': '1.00\u202fpm–2.00\u202fam', 'Saturday': '11.00\u202fam–2.00\u202fam', 'Sunday': '11.00\u202fam–1.00\u202fam', 'Monday': '11.00\u202fam–1.00\u202fam', 'Tuesday': '11.00\u202fam–1.00\u202fam', 'Wednesday': '11.00\u202fam–1.00\u202fam'}",https://www.google.com/maps/place/Happy+Puppy+Yogyakarta+Seturan/data=!4m7!3m6!1s0x2e7a5993611fb2d5:0x677e8974cf0640db!8m2!3d-7.771888!4d110.4086018!16s%2Fg%2F11c5syclrz!19sChIJ1bIfYZNZei4R20AGz3SJfmc?authuser=0&hl=en&rclk=1,Bar buka 24 jam dekat hartono mall,2025-08-28T22:59:00.970977,extract_from_url,0.9
Perdipe Coffee Palagan Jogja,Coffee shop · Jl. Palagan Tentara Pelajar No.27,4.7,546,Rp 25–50K per person,-7.7421122,110.375098,Depok,Condongcatur,Sleman,Coffee Shop,"
0813-2776-6621",https://www.instagram.com/perdipecoffee.palagan/,8.00 am–12.00 am,"{'Thursday': '8.00\u202fam–12.00\u202fam', 'Friday': '8.00\u202fam–12.00\u202fam', 'Saturday': '8.00\u202fam–12.00\u202fam', 'Sunday': '8.00\u202fam–12.00\u202fam', 'Monday': '8.00\u202fam–12.00\u202fam', 'Tuesday': '8.00\u202fam–12.00\u202fam', 'Wednesday': '8.00\u202fam–12.00\u202fam'}",https://www.google.com/maps/place/Perdipe+Coffee+Palagan+Jogja/data=!4m7!3m6!1s0x2e7a593bb43396fd:0x52720edc91b5913b!8m2!3d-7.7421122!4d110.375098!16s%2Fg%2F11gf5jsc3l!19sChIJ_ZYztDtZei4RO5G1kdwOclI?authuser=0&hl=en&rclk=1,Bar buka 24 jam dekat hartono mall,2025-08-28T22:59:01.151371,extract_from_url,0.9
OUTLET 23,Liquor store · Jl. Affandi No.23,4.5,602,$$,-7.7680941,110.3910685,Mlati,Sinduadi,Sleman,Modern,"
0821-3890-4889",,Open 24 hours,"{'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours'}",https://www.google.com/maps/place/OUTLET+23/data=!4m7!3m6!1s0x2e7a594310e44fb5:0xbb2a6b70967ac994!8m2!3d-7.7680941!4d110.3910685!16s%2Fg%2F11qn33zz3w!19sChIJtU_kEENZei4RlMl6lnBrKrs?authuser=0&hl=en&rclk=1,Bar buka 24 jam dekat hartono mall,2025-08-28T22:59:01.228149,extract_from_url,0.9
Fordo Espresso Bar,Cafe · Kaliurang St Jl. Pogung Kidul No.34-33,4.6,240,Rp 25–50K per person,-7.7621539,110.3799378,Sleman,Sleman,Sleman,Coffee Shop,"
0823-2565-6909",,Open 24 hours,"{'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours'}",https://www.google.com/maps/place/Fordo+Espresso+Bar/data=!4m7!3m6!1s0x2e7a59afe494a027:0x4aaba66bd432f7ce!8m2!3d-7.7621539!4d110.3799378!16s%2Fg%2F11lw2jz401!19sChIJJ6CU5K9Zei4Rzvcy1Gumq0o?authuser=0&hl=en&rclk=1,Bar buka 24 jam dekat hartono mall,2025-08-28T22:59:01.326820,extract_from_url,0.9
Hidden Bar,"Bar · 59J9+97F, Jl. Parangtritis",4.0,6,,-7.8190702,110.3681595,Yogyakarta,Malioboro,Yogyakarta,Modern,"
0822-2719-1816",,Open 24 hours,"{'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours'}",https://www.google.com/maps/place/Hidden+Bar/data=!4m7!3m6!1s0x2e7a57000e70cc09:0x74282028c06afcc5!8m2!3d-7.8190702!4d110.3681595!16s%2Fg%2F11ybd081mf!19sChIJCcxwDgBXei4RxfxqwCggKHQ?authuser=0&hl=en&rclk=1,Bar buka 24 jam dekat heha sky view,2025-08-28T22:59:51.693660,extract_from_url,0.9
All Nite & Day Hotel Gejayan Yogyakarta,"Jl. Affandi No.17C, Klitren, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55222",4.2,3533,,-7.7802114,110.3879623,Yogyakarta,Malioboro,Yogyakarta,Modern,"
0812-8866-7720",https://artotelwanderlust.com/hotel/all-nite-&-day-yogyakarta-gejayan/g/Yogyakarta-en.html?checkIn=2025-02-09&checkOut=2025-02-10&id=MA06060051-MA2311000013&encodeId=TUEyMzExMDAwMDEz,,{},https://www.google.com/maps/place/All+Nite+%26+Day+Hotel+Gejayan+Yogyakarta/data=!4m10!3m9!1s0x2e7a59cf1b3e3ebd:0x2ae7d5ebc823cf82!5m2!4m1!1i2!8m2!3d-7.7802114!4d110.3879623!16s%2Fg%2F1hc6zjtx_!19sChIJvT4-G89Zei4Rgs8jyOvV5yo?authuser=0&hl=en&rclk=1,Bar buka 24 jam dekat heha sky view,2025-08-28T22:59:51.897579,extract_from_url,0.9
Yamas Sky Cafe,Cafe ·  · Jl. Letjen Suprapto No.1,4.6,231,Rp 50–100K per person,-7.8006462,110.3559225,Ngampilan,Jalan Ngampilan,Kota Yogyakarta,Modern,"
0812-1584-5154",https://linktr.ee/yamas.skycafe,10.00 am–11.00 pm,"{'Thursday': '10.00\u202fam–11.00\u202fpm', 'Friday': '10.00\u202fam–11.00\u202fpm', 'Saturday': '10.00\u202fam–11.00\u202fpm', 'Sunday': '10.00\u202fam–11.00\u202fpm', 'Monday': '10.00\u202fam–11.00\u202fpm', 'Tuesday': '10.00\u202fam–11.00\u202fpm', 'Wednesday': '10.00\u202fam–11.00\u202fpm'}",https://www.google.com/maps/place/Yamas+Sky+Cafe/data=!4m7!3m6!1s0x2e7a579aee7c3a2f:0x574aa9185705cca0!8m2!3d-7.8006462!4d110.3559225!16s%2Fg%2F11sbpr_nnv!19sChIJLzp87ppXei4RoMwFVxipSlc?authuser=0&hl=en&rclk=1,Bar buka 24 jam dekat heha sky view,2025-08-28T22:59:51.958225,extract_from_url,0.9
